,CustomerID,Age,TransactionCount,Recency,AverageAmount,TotalAmount,Segment
34028,C6324358,20,1,132,95.0,95.0,Other
34029,C6324418,24,1,23,150.0,150.0,New Customers
34030,C6324452,23,1,24,242.0,242.0,Other
34031,C6324612,24,1,132,700.0,700.0,Other
34032,C6324650,29,1,176,609.99,609.99,Big Spenders
34033,C6324683,38,1,54,922.0,922.0,Other
34034,C6324848,24,1,134,100.0,100.0,Other
34035,C6324866,32,1,129,377.0,377.0,Other
34036,C6324912,23,1,359,100.0,100.0,Hibernating Customers
34037,C6324936,21,1,53,151.44,151.44,New Customers
34038,C6324939,30,1,145,522.0,522.0,Big Spenders
34039,C6325123,21,1,146,50.0,50.0,Hibernating Customers
34040,C6325135,30,1,358,220.0,220.0,Hibernating Customers
34041,C6325231,39,1,110,60.0,60.0,New Customers
34042,C6325375,27,1,141,30.0,30.0,Hibernating Customers
34043,C6325481,25,1,237,50.0,50.0,Hibernating Customers
34044,C6325527,28,1,110,250.0,250.0,Other
34045,C6325572,27,1,328,297.0,297.0,Hibernating Customers
34046,C6325639,23,1,207,200.0,200.0,Hibernating Customers
34047,C6325660,35,1,128,200.0,200.0,Other
34048,C6325685,22,1,105,9.0,9.0,New Customers
34049,C6325739,36,1,135,170.0,170.0,Other
34050,C6325761,26,1,146,50.0,50.0,Hibernating Customers
34051,C6325785,40,1,129,220.0,220.0,Other
34052,C6325825,29,1,299,434.5,434.5,Big Spenders
34053,C6325859,22,1,358,50.0,50.0,Hibernating Customers
34054,C6325879,30,1,23,700.0,700.0,Other
34055,C6325928,41,1,109,100.0,100.0,New Customers
34056,C6326139,26,1,140,260.0,260.0,Hibernating Customers
34057,C6326140,31,1,54,100.0,100.0,New Customers
34058,C6326144,24,1,139,120.0,120.0,Other
34059,C6326233,27,1,127,200.0,200.0,Other
34060,C6326259,30,1,98,486.25,486.25,Other
34061,C6326385,22,1,24,50.0,50.0,New Customers
34062,C6326431,30,1,327,240.87,240.87,Hibernating Customers
34063,C6326465,31,1,110,349.0,349.0,Other
34064,C6326480,35,1,108,459.0,459.0,Other
34065,C6326530,32,1,23,35.0,35.0,New Customers
34066,C6326564,28,1,123,275.0,275.0,Other
34067,C6326689,29,1,238,50.0,50.0,Hibernating Customers
34068,C6326716,27,1,130,90.0,90.0,Other
34069,C6326850,31,1,125,270.0,270.0,Other
34070,C6326962,32,1,130,400.0,400.0,Other
34071,C6326991,23,1,238,520.0,520.0,Big Spenders
34072,C6326992,35,1,176,304.0,304.0,Big Spenders
34073,C6327177,28,1,177,200.0,200.0,Hibernating Customers
34074,C6327180,36,1,207,355.0,355.0,Big Spenders
34075,C6327227,26,1,132,114.0,114.0,Other
34076,C6327335,26,1,108,150.0,150.0,New Customers
34077,C6327375,31,1,267,29.0,29.0,Hibernating Customers
34078,C6327434,22,1,101,40.0,40.0,New Customers
34079,C6327489,30,1,298,889.0,889.0,Big Spenders
34080,C6327514,33,1,124,450.0,450.0,Other
34081,C6327525,36,1,109,125.0,125.0,New Customers
34082,C6327546,28,1,145,111.0,111.0,Hibernating Customers
34083,C6327558,33,1,177,401.0,401.0,Big Spenders
34084,C6327577,23,1,129,400.0,400.0,Other
34085,C6327626,23,1,268,151.0,151.0,Hibernating Customers
34086,C6327645,33,1,24,150.0,150.0,New Customers
34087,C6327659,28,1,327,135.0,135.0,Hibernating Customers
34088,C6327690,24,1,101,354.0,354.0,Other
34089,C6327858,28,1,237,1000.0,1000.0,Big Spenders
34090,C6327948,32,1,237,300.0,300.0,Big Spenders
34091,C6327954,28,1,177,522.0,522.0,Big Spenders
34092,C6327959,29,1,176,20.0,20.0,Hibernating Customers
34093,C6327969,22,1,146,568.0,568.0,Big Spenders
34094,C6327981,25,1,136,95.0,95.0,Other
34095,C6328154,28,1,237,914.0,914.0,Big Spenders
34096,C6328179,28,1,328,200.0,200.0,Hibernating Customers
34097,C6328262,23,1,84,485.0,485.0,Other
34098,C6328368,34,1,110,120.0,120.0,New Customers
34099,C6328383,21,1,177,8.0,8.0,Hibernating Customers
34100,C6328558,29,1,136,49.0,49.0,Other
34101,C6328628,29,1,110,13.0,13.0,New Customers
34102,C6328647,26,1,298,477.0,477.0,Big Spenders
34103,C6328679,34,1,134,500.0,500.0,Other
34104,C6328691,23,1,138,199.0,199.0,Other
34105,C6328735,37,1,134,332.0,332.0,Other
34106,C6328769,23,1,85,147.0,147.0,New Customers
34107,C6328775,22,1,206,60.0,60.0,Hibernating Customers
34108,C6328778,24,1,134,24.0,24.0,Other
34109,C6328790,40,1,101,75.0,75.0,New Customers
34110,C6328828,30,1,109,49.0,49.0,New Customers
34111,C6328875,25,1,206,50.0,50.0,Hibernating Customers
34112,C6328969,36,1,137,150.0,150.0,Other
34113,C6329069,36,1,85,966.0,966.0,Other
34114,C6329078,37,1,84,999.0,999.0,Other
34115,C6329111,27,1,140,110.0,110.0,Hibernating Customers
34116,C6329114,28,1,109,110.0,110.0,New Customers
34117,C6329129,29,1,54,717.6,717.6,Other
34118,C6329160,28,1,298,222.0,222.0,Hibernating Customers
34119,C6329167,35,1,140,981.0,981.0,Big Spenders
34120,C6329189,31,1,125,222.0,222.0,Other
34121,C6329227,23,1,101,250.0,250.0,Other
34122,C6329340,38,1,206,763.0,763.0,Big Spenders
34123,C6329360,38,1,124,300.0,300.0,Other
34124,C6329371,37,1,146,675.0,675.0,Big Spenders
34125,C6329425,35,1,177,200.0,200.0,Hibernating Customers
34126,C6329449,25,1,177,351.0,351.0,Big Spenders
34127,C6329612,22,1,129,98.0,98.0,Other
34128,C6329614,22,1,359,10.0,10.0,Hibernating Customers
34129,C6329622,29,1,109,627.0,627.0,Other
34130,C6329719,27,1,108,50.0,50.0,New Customers
34131,C6329734,24,1,123,200.0,200.0,Other
34132,C6329811,24,1,177,193.0,193.0,Hibernating Customers
34133,C6329820,26,1,123,550.0,550.0,Other
34134,C6329971,36,1,358,1000.0,1000.0,Big Spenders
34135,C6329982,29,1,133,310.0,310.0,Other
34136,C6330057,23,1,125,110.0,110.0,New Customers
34137,C6330121,26,1,358,249.0,249.0,Hibernating Customers
34138,C6330269,25,1,268,76.0,76.0,Hibernating Customers
34139,C6330286,28,1,24,207.0,207.0,Other
34140,C6330334,36,1,132,400.0,400.0,Other
34141,C6330434,29,1,359,203.45,203.45,Hibernating Customers
34142,C6330440,30,1,110,260.0,260.0,Other
34143,C6330548,24,1,136,100.0,100.0,Other
34144,C6330658,34,1,123,50.0,50.0,New Customers
34145,C6330768,23,1,126,80.0,80.0,New Customers
34146,C6330823,32,1,24,800.0,800.0,Other
34147,C6330828,28,1,146,276.0,276.0,Hibernating Customers
34148,C6330832,29,1,134,250.0,250.0,Other
34149,C6330867,21,1,141,400.0,400.0,Big Spenders
34150,C6330891,29,1,128,243.0,243.0,Other
34151,C6330940,25,1,127,549.79,549.79,Other
34152,C6330943,24,1,268,651.0,651.0,Big Spenders
34153,C6330949,28,1,299,296.0,296.0,Hibernating Customers
34154,C6331027,26,1,135,1000.0,1000.0,Other
34155,C6331032,25,1,139,45.0,45.0,Other
34156,C6331049,26,1,105,369.0,369.0,Other
34157,C6331090,27,1,207,200.0,200.0,Hibernating Customers
34158,C6331119,33,1,24,450.0,450.0,Other
34159,C6331251,23,1,238,150.0,150.0,Hibernating Customers
34160,C6331332,29,1,328,437.08,437.08,Big Spenders
34161,C6331431,36,1,126,324.0,324.0,Other
34162,C6331474,29,1,141,50.0,50.0,Hibernating Customers
34163,C6331533,26,1,85,83.55,83.55,New Customers
34164,C6331617,28,1,327,221.89,221.89,Hibernating Customers
34165,C6331624,22,1,207,29.0,29.0,Hibernating Customers
34166,C6331870,30,1,137,769.0,769.0,Other
34167,C6331982,26,1,114,265.0,265.0,Other
34168,C6332015,26,1,84,30.0,30.0,New Customers
34169,C6332074,27,1,138,600.0,600.0,Other
34170,C6332231,28,1,176,1000.0,1000.0,Big Spenders
34171,C6332385,20,1,237,46.0,46.0,Hibernating Customers
34172,C6332415,25,1,54,360.0,360.0,Other
34173,C6332586,20,1,133,10.0,10.0,Other
34174,C6332639,29,1,24,300.0,300.0,Other
34175,C6332712,31,1,84,80.0,80.0,New Customers
34176,C6332739,24,1,109,159.0,159.0,New Customers
34177,C6333016,25,1,109,100.0,100.0,New Customers
34178,C6333017,23,1,23,500.0,500.0,Other
34179,C6333118,28,1,176,400.0,400.0,Big Spenders
34180,C6333122,25,1,105,21.0,21.0,New Customers
34181,C6333142,29,1,140,938.0,938.0,Big Spenders
34182,C6333240,35,1,134,110.0,110.0,Other
34183,C6333348,36,1,237,600.0,600.0,Big Spenders
34184,C6333358,38,1,132,700.0,700.0,Other
34185,C6333362,32,1,207,200.0,200.0,Hibernating Customers
34186,C6333420,32,1,359,88.0,88.0,Hibernating Customers
34187,C6333428,24,1,54,500.0,500.0,Other
34188,C6333547,39,1,132,900.0,900.0,Other
34189,C6333570,31,1,133,250.0,250.0,Other
34190,C6333571,21,1,110,37.0,37.0,New Customers
34191,C6333671,26,1,140,1000.0,1000.0,Big Spenders
34192,C6333849,22,1,146,51.0,51.0,Hibernating Customers
34193,C6333884,27,1,114,672.0,672.0,Other
34194,C6333985,28,1,328,342.0,342.0,Big Spenders
34195,C6334028,31,1,267,100.0,100.0,Hibernating Customers
34196,C6334045,27,1,298,128.0,128.0,Hibernating Customers
34197,C6334046,41,1,23,199.0,199.0,Other
34198,C6334060,25,1,138,165.0,165.0,Other
34199,C6334160,27,1,136,38.0,38.0,Other
34200,C6334226,26,1,133,25.0,25.0,Other
34201,C6334239,27,1,130,114.0,114.0,Other
34202,C6334273,38,1,141,441.0,441.0,Big Spenders
34203,C6334341,32,1,136,193.0,193.0,Other
34204,C6334346,22,1,72,338.0,338.0,Other
34205,C6334350,33,1,141,354.0,354.0,Big Spenders
34206,C6334361,26,1,328,69.0,69.0,Hibernating Customers
34207,C6334532,29,1,141,154.0,154.0,Hibernating Customers
34208,C6334586,37,1,132,444.0,444.0,Other
34209,C6334632,24,1,359,400.0,400.0,Big Spenders
34210,C6334741,26,1,237,99.0,99.0,Hibernating Customers
34211,C6334788,42,1,139,50.0,50.0,Other
34212,C6334861,30,1,327,166.0,166.0,Hibernating Customers
34213,C6334863,31,1,109,401.0,401.0,Other
34214,C6335253,24,1,101,228.86,228.86,Other
34215,C6335261,40,1,298,222.0,222.0,Hibernating Customers
34216,C6335291,23,1,327,41.0,41.0,Hibernating Customers
34217,C6335368,22,1,85,60.0,60.0,New Customers
34218,C6335372,32,1,238,314.0,314.0,Big Spenders
34219,C6335390,39,1,267,500.0,500.0,Big Spenders
34220,C6335414,30,1,115,150.0,150.0,New Customers
34221,C6335417,28,1,110,1000.0,1000.0,Other
34222,C6335441,25,1,359,50.0,50.0,Hibernating Customers
34223,C6335450,26,1,105,258.0,258.0,Other
34224,C6335471,30,1,327,27.0,27.0,Hibernating Customers
34225,C6335483,25,1,134,128.0,128.0,Other
34226,C6335490,26,1,85,30.0,30.0,New Customers
34227,C6335541,36,1,115,204.0,204.0,Other
34228,C6335572,27,1,137,300.0,300.0,Other
34229,C6335579,40,1,85,276.35,276.35,Other
34230,C6335689,25,1,53,804.0,804.0,Other
34231,C6335749,30,1,84,420.26,420.26,Other
34232,C6335770,31,1,206,100.0,100.0,Hibernating Customers
34233,C6335821,35,1,85,10.0,10.0,New Customers
34234,C6335890,25,1,126,199.0,199.0,Other
34235,C6335915,26,1,206,149.0,149.0,Hibernating Customers
34236,C6336033,25,1,123,140.0,140.0,New Customers
34237,C6336060,21,1,176,92.0,92.0,Hibernating Customers
34238,C6336067,22,1,146,999.0,999.0,Big Spenders
34239,C6336078,27,1,133,957.0,957.0,Other
34240,C6336265,31,1,358,853.0,853.0,Big Spenders
34241,C6336291,33,1,108,250.0,250.0,Other
34242,C6336328,42,1,138,100.0,100.0,Other
34243,C6336369,29,1,85,359.0,359.0,Other
34244,C6336389,25,1,108,66.0,66.0,New Customers
34245,C6336462,30,1,115,276.0,276.0,Other
34246,C6336619,36,1,141,450.0,450.0,Big Spenders
34247,C6336626,25,1,133,50.0,50.0,Other
34248,C6336642,24,1,84,50.0,50.0,New Customers
34249,C6336746,26,1,237,200.0,200.0,Hibernating Customers
34250,C6336777,30,1,84,300.0,300.0,Other
34251,C6336845,28,1,139,250.0,250.0,Other
34252,C6336932,25,1,139,142.59,142.59,Other
34253,C6336984,32,1,141,500.0,500.0,Big Spenders
34254,C6337016,38,1,127,259.0,259.0,Other
34255,C6337054,33,1,136,380.0,380.0,Other
34256,C6337063,27,1,135,999.0,999.0,Other
34257,C6337254,27,1,96,44.0,44.0,New Customers
34258,C6337342,26,1,105,370.0,370.0,Other
34259,C6337371,39,1,141,559.0,559.0,Big Spenders
34260,C6337430,25,1,108,353.0,353.0,Other
34261,C6337466,28,1,207,50.0,50.0,Hibernating Customers
34262,C6337522,30,1,299,627.0,627.0,Big Spenders
34263,C6337548,25,1,139,469.0,469.0,Other
34264,C6337554,28,1,23,220.0,220.0,Other
34265,C6337556,29,2,53,100.0,200.0,Other
34266,C6337571,30,1,135,50.0,50.0,Other
34267,C6337584,25,1,141,20.0,20.0,Hibernating Customers
34268,C6337720,30,1,136,944.0,944.0,Other
34269,C6337750,24,1,96,103.0,103.0,New Customers
34270,C6337850,26,1,238,200.0,200.0,Hibernating Customers
34271,C6337884,25,1,358,58.0,58.0,Hibernating Customers
34272,C6337972,32,1,141,750.0,750.0,Big Spenders
34273,C6337981,34,1,206,423.0,423.0,Big Spenders
34274,C6337988,28,1,96,220.0,220.0,Other
34275,C6338075,24,1,24,312.0,312.0,Other
34276,C6338148,29,1,109,500.0,500.0,Other
34277,C6338154,21,1,140,961.0,961.0,Big Spenders
34278,C6338286,23,1,125,540.0,540.0,Other
34279,C6338340,35,1,140,100.0,100.0,Hibernating Customers
34280,C6338561,23,1,115,85.0,85.0,New Customers
34281,C6338676,27,1,268,30.0,30.0,Hibernating Customers
34282,C6338684,25,1,145,196.0,196.0,Hibernating Customers
34283,C6338720,23,1,131,119.0,119.0,Other
34284,C6338738,36,1,138,51.0,51.0,Other
34285,C6338743,26,1,146,645.0,645.0,Big Spenders
34286,C6338846,41,1,127,270.0,270.0,Other
34287,C6338851,27,1,123,241.0,241.0,Other
34288,C6338885,27,1,139,300.0,300.0,Other
34289,C6338955,22,1,109,400.0,400.0,Other
34290,C6339019,29,1,237,100.0,100.0,Hibernating Customers
34291,C6339023,25,1,206,105.0,105.0,Hibernating Customers
34292,C6339254,31,1,139,50.0,50.0,Other
34293,C6339315,30,1,53,200.0,200.0,Other
34294,C6339348,27,1,139,50.0,50.0,Other
34295,C6339572,24,1,84,352.0,352.0,Other
34296,C6339573,36,1,85,550.0,550.0,Other
34297,C6339651,34,1,327,900.0,900.0,Big Spenders
34298,C6339669,27,1,110,40.0,40.0,New Customers
34299,C6339715,26,1,358,300.0,300.0,Big Spenders
34300,C6339737,34,1,177,700.0,700.0,Big Spenders
34301,C6339780,23,1,54,500.0,500.0,Other
34302,C6339789,27,1,268,295.0,295.0,Hibernating Customers
34303,C6339811,32,1,140,882.5,882.5,Big Spenders
34304,C6339922,28,1,108,223.0,223.0,Other
34305,C6340078,20,1,238,124.0,124.0,Hibernating Customers
34306,C6340083,35,1,206,662.0,662.0,Big Spenders
34307,C6340156,30,1,298,199.0,199.0,Hibernating Customers
34308,C6340166,28,1,126,990.0,990.0,Other
34309,C6340175,26,1,100,50.0,50.0,New Customers
34310,C6340183,27,1,299,156.0,156.0,Hibernating Customers
34311,C6340270,25,1,141,200.0,200.0,Hibernating Customers
34312,C6340323,41,1,128,25.0,25.0,New Customers
34313,C6340336,38,1,108,380.0,380.0,Other
34314,C6340374,32,1,132,60.0,60.0,Other
34315,C6340521,31,1,126,180.0,180.0,Other
34316,C6340538,24,1,177,351.0,351.0,Big Spenders
34317,C6340556,25,1,145,29.0,29.0,Hibernating Customers
34318,C6340615,40,1,141,916.0,916.0,Big Spenders
34319,C6340616,32,1,238,751.0,751.0,Big Spenders
34320,C6340618,27,1,105,147.0,147.0,New Customers
34321,C6340638,30,1,327,200.0,200.0,Hibernating Customers
34322,C6340652,30,1,128,32.0,32.0,New Customers
34323,C6340661,31,1,267,524.0,524.0,Big Spenders
34324,C6340743,32,1,84,460.0,460.0,Other
34325,C6340745,24,1,54,30.0,30.0,New Customers
34326,C6340759,36,1,176,573.85,573.85,Big Spenders
34327,C6340765,29,1,124,500.0,500.0,Other
34328,C6340851,25,1,115,210.0,210.0,Other
34329,C6340852,27,1,124,128.0,128.0,New Customers
34330,C6340883,41,1,130,850.0,850.0,Other
34331,C6340927,28,1,125,9.0,9.0,New Customers
34332,C6340992,25,1,108,49.0,49.0,New Customers
34333,C6341128,27,1,146,18.0,18.0,Hibernating Customers
34334,C6341254,28,1,24,40.0,40.0,New Customers
34335,C6341319,32,1,238,50.0,50.0,Hibernating Customers
34336,C6341445,31,1,72,120.0,120.0,New Customers
34337,C6341458,39,1,298,445.0,445.0,Big Spenders
34338,C6341465,22,1,206,299.0,299.0,Big Spenders
34339,C6341566,24,1,145,10.0,10.0,Hibernating Customers
34340,C6341658,42,1,115,103.0,103.0,New Customers
34341,C6341671,25,1,207,235.0,235.0,Hibernating Customers
34342,C6341759,27,1,267,20.0,20.0,Hibernating Customers
34343,C6341775,25,1,359,60.0,60.0,Hibernating Customers
34344,C6341788,28,1,298,500.0,500.0,Big Spenders
34345,C6341817,28,1,298,44.0,44.0,Hibernating Customers
34346,C6341828,35,1,109,600.0,600.0,Other
34347,C6341947,36,1,125,280.0,280.0,Other
34348,C6342041,29,1,127,231.0,231.0,Other
34349,C6342226,30,1,131,558.25,558.25,Other
34350,C6342292,30,1,114,110.0,110.0,New Customers
34351,C6342322,26,1,134,433.0,433.0,Other
34352,C6342359,28,1,23,100.0,100.0,New Customers
34353,C6342449,21,1,114,20.0,20.0,New Customers
34354,C6342456,33,1,176,500.0,500.0,Big Spenders
34355,C6342525,29,1,139,27.0,27.0,Other
34356,C6342668,26,1,267,55.0,55.0,Hibernating Customers
34357,C6342678,25,1,358,270.0,270.0,Hibernating Customers
34358,C6342863,26,1,129,100.0,100.0,Other
34359,C6342871,34,1,327,456.0,456.0,Big Spenders
34360,C6343724,30,1,145,200.0,200.0,Hibernating Customers
34361,C6344230,26,1,133,300.0,300.0,Other
34362,C6345627,24,1,129,50.0,50.0,Other
34363,C6345960,34,1,268,200.0,200.0,Hibernating Customers
34364,C6346467,22,1,54,255.0,255.0,Other
34365,C6346490,25,1,136,99.0,99.0,Other
34366,C6346759,25,1,132,10.0,10.0,Other
34367,C6346863,30,1,115,100.0,100.0,New Customers
34368,C6347411,22,1,140,118.0,118.0,Hibernating Customers
34369,C6348013,30,1,138,250.0,250.0,Other
34370,C6349289,39,1,137,590.0,590.0,Other
34371,C6349941,23,1,53,654.0,654.0,Other
34372,C6350756,32,1,110,499.0,499.0,Other
34373,C6351574,20,1,115,397.0,397.0,Other
34374,C6352350,21,1,85,45.0,45.0,New Customers
34375,C6352987,40,1,136,495.0,495.0,Other
34376,C6353263,29,1,24,3.51,3.51,New Customers
34377,C6353318,32,1,133,50.0,50.0,Other
34378,C6353737,26,1,85,105.0,105.0,New Customers
34379,C6353811,33,1,53,350.0,350.0,Other
34380,C6354161,42,1,358,200.0,200.0,Hibernating Customers
34381,C6355925,23,1,85,200.0,200.0,Other
34382,C6356338,27,1,358,925.0,925.0,Big Spenders
34383,C6356959,39,1,206,893.0,893.0,Big Spenders
34384,C6358139,26,1,108,60.0,60.0,New Customers
34385,C6358190,28,1,298,200.0,200.0,Hibernating Customers
34386,C6358378,30,1,23,60.0,60.0,New Customers
34387,C6358542,28,1,23,160.0,160.0,New Customers
34388,C6358892,30,1,134,1000.0,1000.0,Other
34389,C6358974,30,1,133,350.0,350.0,Other
34390,C6359931,24,1,127,120.9,120.9,New Customers
34391,C6360886,33,1,358,1000.0,1000.0,Big Spenders
34392,C6361318,31,1,23,20.0,20.0,New Customers
34393,C6361328,30,1,84,500.0,500.0,Other
34394,C6362274,29,1,177,950.0,950.0,Big Spenders
34395,C6362843,33,2,140,268.5,537.0,Other
34396,C6363141,28,1,53,34.0,34.0,New Customers
34397,C6363235,41,1,23,123.0,123.0,New Customers
34398,C6363786,26,1,127,311.0,311.0,Other
34399,C6363934,28,1,24,703.0,703.0,Other
34400,C6363949,40,1,135,200.0,200.0,Other
34401,C6364060,22,1,132,90.0,90.0,Other
34402,C6364882,36,1,85,400.0,400.0,Other
34403,C6365826,27,1,207,750.0,750.0,Big Spenders
34404,C6365855,29,1,298,180.0,180.0,Hibernating Customers
34405,C6365936,29,1,23,200.0,200.0,Other
34406,C6366252,26,1,110,217.0,217.0,Other
34407,C6368030,22,1,85,930.0,930.0,Other
34408,C6369032,26,1,23,316.52,316.52,Other
34409,C6369158,34,1,136,466.0,466.0,Other
34410,C6369212,32,1,129,375.0,375.0,Other
34411,C6370270,27,1,108,500.0,500.0,Other
34412,C6370579,25,1,53,150.0,150.0,New Customers
34413,C6370843,23,1,237,45.0,45.0,Hibernating Customers
34414,C6370991,25,1,131,147.0,147.0,Other
34415,C6371157,23,1,109,385.0,385.0,Other
34416,C6371431,26,1,145,251.0,251.0,Hibernating Customers
34417,C6371615,36,1,298,480.0,480.0,Big Spenders
34418,C6372050,26,1,327,96.0,96.0,Hibernating Customers
34419,C6372278,25,1,85,98.0,98.0,New Customers
34420,C6372761,28,1,105,258.0,258.0,Other
34421,C6373340,25,1,109,200.0,200.0,Other
34422,C6373374,29,1,207,100.0,100.0,Hibernating Customers
34423,C6374155,27,1,114,1000.0,1000.0,Other
34424,C6374544,23,1,134,848.0,848.0,Other
34425,C6375054,30,1,207,254.0,254.0,Hibernating Customers
34426,C6376142,26,1,268,339.0,339.0,Big Spenders
34427,C6376258,32,1,108,359.0,359.0,Other
34428,C6376415,26,1,126,178.0,178.0,Other
34429,C6376769,33,1,238,178.0,178.0,Hibernating Customers
34430,C6376927,29,1,328,80.0,80.0,Hibernating Customers
34431,C6378272,27,1,140,472.0,472.0,Big Spenders
34432,C6379350,32,1,127,100.0,100.0,New Customers
34433,C6381954,31,1,299,196.65,196.65,Hibernating Customers
34434,C6382670,34,1,131,49.0,49.0,Other
34435,C6384134,23,1,128,88.0,88.0,New Customers
34436,C6384628,34,1,93,450.0,450.0,Other
34437,C6384756,31,1,108,750.0,750.0,Other
34438,C6385428,32,1,136,347.0,347.0,Other
34439,C6385647,32,1,141,100.0,100.0,Hibernating Customers
34440,C6385932,25,1,53,168.0,168.0,New Customers
34441,C6386477,31,1,128,700.0,700.0,Other
34442,C6387466,31,1,359,802.0,802.0,Big Spenders
34443,C6388487,26,1,267,263.01,263.01,Hibernating Customers
34444,C6389612,28,1,105,148.0,148.0,New Customers
34445,C6389684,30,1,114,434.48,434.48,Other
34446,C6391481,30,1,268,339.0,339.0,Big Spenders
34447,C6391540,36,1,133,245.0,245.0,Other
34448,C6393213,26,1,133,350.0,350.0,Other
34449,C6394014,23,1,138,545.0,545.0,Other
34450,C6395552,28,1,298,200.0,200.0,Hibernating Customers
34451,C6395553,25,1,85,450.0,450.0,Other
34452,C6395716,41,1,140,495.0,495.0,Big Spenders
34453,C6396047,29,1,139,626.4,626.4,Other
34454,C6396564,32,1,141,200.0,200.0,Hibernating Customers
34455,C6396854,28,1,126,20.0,20.0,New Customers
34456,C6396877,22,1,115,50.0,50.0,New Customers
34457,C6397449,26,1,135,11.0,11.0,Other
34458,C6398543,25,1,84,553.0,553.0,Other
34459,C6398547,25,1,131,210.0,210.0,Other
34460,C6398653,26,1,53,500.0,500.0,Other
34461,C6399663,27,1,100,10.0,10.0,New Customers
